geo,tweet,user_handle,location,cleaned_tweets
,"RT @MumbaiMirror: .@emraanhashmi, who turned 41 on Tuesday, hopes he doesn’t have to bring in his special day under quarantine ever again.…",EHCOBRAMAN,Delhi, who turned on tuesday hopes he doesn t have to bring in his special day under quarantine ever again
,RT @staronline: Forty-seven of the 73 medical staff from the Health Ministry who tested positive for #Covid19 went to wedding ceremonies th…,iklt3a,, foy seven of the medical staff from the health ministry who tested positive for covid went to wedding ceremonies th
,"RT @DrDenaGrayson: ⚠️33 #FL nursing home residents have tested #coronavirus positive; at least 3 have died.

~200,000 Floridians live in nu…",CHebertforgood,United States, fl nursing home residents have tested coronavirus positive at least have died floridians live in nu
,"RT @Tahir_A: IMPORTANT 
Particulars of persons with recent travel history to #COVID19 affected counties/areas must be confidentially shared…",JaiHind_Sena,"Noida, India", a impoant paiculars of persons with recent travel history to covid affected counties areas must be confidentially shared
,"After my 18 years in this world, I never thought that these insane things would happen such as #COVID19 and lockdow… https://t.co/mKcguq1f7v",julianajeon21, Golden Closet 🐰 ,after my years in this world i never thought that these insane things would happen such as covid and lockdow
,RT @realMikeLindell: .@MyPillowUSA has joined the fight against #COVID19. We are now producing face masks for our nation’s #healthcareworke…,left_2_ponder,D.C., has joined the fight against covid we are now producing face masks for our nation s healthcareworke
,"RT @VCSTX: #Decontamination tips against #coronavirus : 

Keep the #virus at bay by leaving all your surgical gear and shoes in your hospit…",VCSTX,"Bruselas, Bélgica", decontamination tips against coronavirus keep the virus at bay by leaving all your surgical gear and shoes in your hospit
,#Covid19 #Coronavirus (see our Facebook page - https://t.co/DmblzVXNpc) https://t.co/ZbhN3IzL1i,MockTheRightv4,,covid coronavirus see our facebook page
,"RT @velumania: Day 2: #COVID Testing. Mumbai.
More Technicians.
Better Coordination.
3 times more samples.
Scaling up, but in its own speed…",NirajChhajer,Hong Kong, day covid testing mumbai more technicians better coordination times more samples scaling up but in its own speed
,"RT @ChannelNewsAsia: Singapore is neither raising the DORSCON alert level to red, nor is it going into lockdown over #COVID19: Government h…",dreamline2012,, singapore is neither raising the dorscon ale level to red nor is it going into lockdown over covid government h
,"RT @OECD: More than 9⃣0⃣0⃣ million children are currently affected by school closures in 100+ countries.

As #education systems massively m…",PCampbell91,Hong Kong, more than million children are currently affected by school closures in countries as education systems massively m
,"Please stay safe 
God protect us all 🙏
#covid19 #selfisolation #besafethurs26 #naphstayhome @ Lagos, Nigeria https://t.co/W5aFKZl0gW",aouzofdivas01,"Lagos, Nigeria ",please stay safe god protect us all covid selfisolation besafethurs naphstayhome lagos nigeria
,"RT @shahidposts: #covid19

Official family statement of the deceased Mr. Mohd Ashraf Anim: https://t.co/XN1sb5GCQ2",Faheem_Tweetx,Sopore, covid official family statement of the deceased mr mohd ashraf anim
,"RT @WHONigeria: #COVID19
#MythVsFacts
Myth: #COVID-19 can be transmitted by mosquito bites.
Fact: #COVID-19 cannot be transmitted through m…",Mr_JAGss,"Lagos, Nigeria", covid mythvsfacts myth covid can be transmitted by mosquito bites fact covid cannot be transmitted through m
,"RT @drmanishjain680: 83 PG students of NMCH ,patna quarantined after they all started showing symptoms of #coronavirusindia #CoronavirusLoc…",radhika_nittala,, pg students of nmch patna quarantined after they all staed showing symptoms of coronavirusindia coronavirusloc
,#ClassStruggleWorkers #Portland calls for Action in #CoronavirusCrisis #NationalStrikeNow #NationalStrike2020… https://t.co/3URX48KTub,Miami_Rebelde,"Miami, FL",classstruggleworkers poland calls for action in coronaviruscrisis nationalstrikenow nationalstrike
,RT @DZMMTeleRadyo: @joycebalancio Panelo: The equal protection clause of the Constitution imposes equal treatment to all. Any transgressor…,carlomallo,Makati | Davao, panelo the equal protection clause of the constitution imposes equal treatment to all any transgressor
,"RT @TheNationNews: #ThursdayHeadlines
26th of #March 2020

1. #COVID19: #Governors in self-isolation as ministers undergo test - https://t.…",GoganLaw,Nigeria, thursdayheadlines th of march covid governors in self isolation as ministers undergo test
,"RT @thelastanna: I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe.…",6ybaltheker,عريبيا, i am an emergency physician my increased exposure means that i have chosen to isolate from my family to keep them safe
,RT @sajidumar: The month of Sha’baan is the month is which our deeds of the year are raised to Allah. We will be judged based on the streng…,_nurnajla,, the month of sha baan is the month is which our deeds of the year are raised to allah we will be judged based on the streng
,RT @iamkarendavila: DOH’s simple rule for all. Once you have yourself tested for #covid19... self quarantine until results are out. Cong Er…,Doweeeeest,dvo gsc, doh s simple rule for all once you have yourself tested for covid self quarantine until results are out cong er
,"RT @iRuntown__: This #COVID19 is affecting us in many awful ways. This is when we need kindness the most. Help each other, show understandi…",IAmMicky7,, this covid is affecting us in many awful ways this is when we need kindness the most help each other show understandi
,#Covid19 #Coronavirus (see our Facebook page - https://t.co/DmblzVXNpc) https://t.co/3hNMr9qoFE,MockTheRightv4,,covid coronavirus see our facebook page
,The captain of the New Zealand cricket team wrote this open letter to healthcare workers at the start of the… https://t.co/r72mrMaJqz,DrNavSidhu,"Auckland, New Zealand",the captain of the new zealand cricket team wrote this open letter to healthcare workers at the sta of the
,"RT @davemacladd: Prince Charles got a #covid19 test so quickly because he met the requirements - which are ""being a member of the Royal fam…",LizaD0Little,MK, prince charles got a covid test so quickly because he met the requirements which are being a member of the royal fam
,"Be Home Be Safe!! The little ones are also coming ahead, spreading awareness. My lil angel Aadhyasree's steps towar… https://t.co/UNlGhDgCM4",shreyasmedia,Hyderabad,be home be safe the little ones are also coming ahead spreading awareness my lil angel aadhyasree s steps towar
,"RT @otuathail: My sister, a nurse in France, has just tested positive for #covid19

She works in a hospital where staff have little to no P…",SusanDonohoe4,, my sister a nurse in france has just tested positive for covid she works in a hospital where staff have little to no p
,RT @kathygriffin: He’s lying. I was sent to the #COVID19 isolation ward room in a major hospital ER from a separate urgent care facility af…,lilredwaterfox,"Mauckport, IN", he s lying i was sent to the covid isolation ward room in a major hospital er from a separate urgent care facility af
,@TMCaTweetAway @PMOIndia @CMOMaharashtra @HMOIndia @nareshmhaske @MoHFW_INDIA @PIBMumbai @Info_Thane1 We are with g… https://t.co/XFegcCv8oB,VirenParmar_,"Mumbai, India",india thane we are with g
,"#AIIMSBhopal: We usually never ask anyone to RT our tweet, but this time we are changing the routine for the benefi… https://t.co/hlRes05MRR",AIIMSBhopalNews,Bhopal,aiimsbhopal we usually never ask anyone to  our tweet but this time we are changing the routine for the benefi
,RT @AqsaLeelaJamali: 13 #Coronavirus cases in Indian Occupied Kashmir. No testing kits &amp; No Health Facilities criminal modi locked down ind…,Amraizakhtar4,, coronavirus cases in indian occupied kashmir no testing kits no health facilities criminal modi locked down ind
,RT @iamkarendavila: DOH’s simple rule for all. Once you have yourself tested for #covid19... self quarantine until results are out. Cong Er…,leriasdeet,Philippines, doh s simple rule for all once you have yourself tested for covid self quarantine until results are out cong er
,"RT @ElizabethMay: Outrageous. Construction is not only a violation of #UNDRIP, it's a public health hazard. Shut down CGL and Site C man ca…",MeghanAstley,"Vancouver, British Columbia", outrageous construction is not only a violation of undrip it s a public health hazard shut down cgl and site c man ca
,"Apparently trying to protect his sweetheart deal with Siemens, the Chief of Staff then insisted that he he had work… https://t.co/kDM2JURyxY",niwastats,"Lagos, Nigeria",apparently trying to protect his sweethea deal with siemens the chief of staff then insisted that he he had work
,"RT @NOA_Nigeria: #COVID19

ISOLATION GUIDE: Know what to do when you self isolate.

#TakeResponsibility. Ensure you self isolate when you a…",dadaboddi,, nigeria covid isolation guide know what to do when you self isolate takeresponsibility ensure you self isolate when you a
,"RT @WHONigeria: #COVID19
#MythVsFacts
Myth: #COVID-19 can be transmitted by mosquito bites.
Fact: #COVID-19 cannot be transmitted through m…",ToroAbdulmalik,"Dutse-Alhaji, Nigeria", covid mythvsfacts myth covid can be transmitted by mosquito bites fact covid cannot be transmitted through m
,"RT @ABSCBNNews: 3 senators have tested positive for #COVID19. 

Senator Zubiri tests positive for COVID-19 https://t.co/nOPxQItSfw

Senator…",patrol_ph,, senators have tested positive for covid senator zubiri tests positive for covid senator
,"RT @fairhurstpaul10: @sharrzam @tkfbpe1 #COVID19 has stripped #TimMartin of his populist, Brexiter cloak and revealed for all to see that h…",dwbullock,"Bristol, United Kingdom", covid has stripped timmain of his populist brexiter cloak and revealed for all to see that h
,"RT @rifatabdullahh: #COVID-19 

Global lockdown will reduce the levels of air pollution across the globe.",SyedAmi95819991,, covid global lockdown will reduce the levels of air pollution across the globe
